id_cliente;age;state;first_purchased_product;product_b_total_qty;product_c_total_qty;product_a_total_qty;product_b_total_value;product_c_total_value;product_a_total_value
225657;36;PB;b;10;11;;8;13,7;
225663;25;MG;b;13;;;9;;
225672;45;MG;b;8;12;;275;638,48;
225676;44;RJ;a;3;9;10;3;192,5;0
225687;32;SP;a;;14;10;;934,22;135
225713;25;SP;;;;;;;
225723;7;TO;;;;;;;
225724;45;RN;;;;;;;
225725;28;RO;;;;;;;
225732;36;RJ;a;;6;6;;0;0
225748;22;BA;a;16;;8;375;;45
225754;10;PR;b;10;6;;60;715,95;
225765;34;SP;a;6;;9;14;;21
225766;32;MG;b;14;12;;336;0;
225769;1;MT;c;;22;;;319,44;
225774;43;RJ;c;;7;;;717,84;
225783;1;MA;b;9;;;6;;
225790;24;PR;;;;;;;
225793;43;MG;;;;;;;
225801;26;SP;b;8;2;;0;283,74;
225803;34;SP;b;16;;;77;;
225814;41;MA;b;25;;;147;;
225829;22;MT;b;8;;;2;;
225831;32;PE;a;8;;7;45;;12
225836;42;MA;a;10;12;4;48;1160,67;0
225840;39;AL;b;17;7;;616;1512;
225854;42;RS;b;1;11;;0;54,28;
225855;34;RJ;;;;;;;
225870;47;RJ;b;18;;;875;;
225891;33;SP;c;;3;;;197,91;
225895;36;GO;;;;;;;
225941;4;PB;;;;;;;
225953;50;SP;;;;;;;
225957;24;SP;c;;17;;;277,55;
225970;22;CE;b;5;;;220;;
225981;29;SP;a;6;7;7;54;64,24;16
225987;36;PR;b;5;10;;40;419,93;
225992;41;RJ;b;14;14;;36;774,9;
225995;30;RS;b;12;;;275;;
226012;31;BA;b;10;2;;86;19,2;
226013;39;RS;b;14;14;;119;2494,5;
226019;35;RJ;a;;11;5;;95,96;0
226023;35;SP;b;5;13;;4;286,88;
226057;34;SP;c;;13;;;2568,6;
226065;27;AL;c;;7;;;1076,6;
226067;44;MG;a;16;;3;48;;25
226077;29;MG;b;10;8;;8;2012,22;
226089;32;MG;b;3;9;;20;186;
226112;35;MG;a;10;16;5;1530;1279,72;24
226139;36;RJ;;;;;;;
226143;38;RO;;;;;;;
226153;51;SE;b;11;2;;0;434,82;
226155;41;PB;b;10;3;;6;25,9;
226162;21;SP;;;;;;;
226178;41;SP;b;8;4;;0;152,73;
226182;47;ES;;;;;;;
226199;5;SP;;;;;;;
226211;28;RJ;c;;5;;;228,46;
226229;39;BA;a;;8;13;;163,17;31
226240;37;RS;;;;;;;
226303;32;SP;b;6;10;;16;1025,46;
226320;38;SP;;;;;;;
226330;27;MG;b;2;;;4;;
226334;28;BA;b;7;11;;525;4989;
226336;42;PE;b;4;7;;5;371,68;
226338;36;MA;;;;;;;
226364;40;CE;b;8;;;72;;
226376;25;BA;a;6;;4;12;;45
226377;39;SP;;;;;;;
226393;28;SP;b;13;;;220;;
226426;36;AL;b;16;10;;0;121,5;
226429;34;MG;b;11;5;;18;166,5;
226432;42;SP;a;;;2;;;18
226435;35;CE;b;11;;;8;;
226437;10;MA;b;10;;;120;;
226444;0;TO;c;;7;;;0;
226457;29;SP;;;;;;;
226477;33;RS;;;;;;;
226481;24;MG;;;;;;;
226515;27;PR;;;;;;;
226517;34;SP;b;10;7;;0;673,6;
226522;34;SP;;;;;;;
226533;29;PA;b;6;6;;425;179,46;
226538;51;SP;c;;3;;;0;
226542;34;PE;b;17;;;70;;
226544;36;SP;;;;;;;
226571;29;RN;b;8;5;;8;2852,6;
226577;31;PR;a;5;8;2;165;0;5
226584;23;SP;b;7;6;;210;449,9;
226588;35;AM;;;;;;;
226592;26;CE;b;15;;;35;;
226597;33;CE;a;3;;7;6;;11
226610;48;PB;c;;6;;;2889,68;
226627;39;SP;;;;;;;
226636;29;SP;;;;;;;
226641;42;RJ;c;;8;;;1340,22;
226661;40;SP;;;;;;;
226668;27;GO;a;4;;4;272;;138
226673;56;ES;a;11;;8;10;;66
226676;29;RR;b;9;4;;270;894;
226679;34;ES;c;;9;;;368,05;
226684;29;PE;b;10;;;36;;
226687;29;GO;c;;8;;;0;
226690;37;MG;b;3;;;20;;
226691;40;SP;c;;4;;;682,32;
226705;29;SP;;;;;;;
226717;35;SP;b;3;;;28;;
226721;32;SP;;;;;;;
226730;24;BA;b;12;;;125;;
226741;31;SP;b;9;;;63;;
226743;32;SP;a;8;;1;90;;6
226745;31;RJ;;;;;;;
226748;52;SP;b;5;;;420;;
226750;41;PA;b;15;7;;6;299,9;
226757;52;MG;b;19;;;64;;
226769;38;MA;;;;;;;
226787;35;SP;b;11;7;;0;745,12;
226804;29;MS;b;16;;;390;;
226807;50;MA;b;12;;;12;;
226810;6;SP;;;;;;;
226815;26;SP;;;;;;;
226820;31;BA;a;;;9;;;0
226828;42;PE;;;;;;;
226830;42;BA;b;6;3;;24;5869,57;
226836;34;MG;b;5;;;12;;
226853;37;PE;b;10;;;24;;
226854;10;RS;;;;;;;
226855;49;PE;a;3;;3;0;;21
226858;40;MG;b;9;2;;28;613,97;
226868;39;MG;b;10;;;28;;
226882;20;BA;;;;;;;
226887;29;RS;;;;;;;
226896;37;MG;b;3;12;;0;2148;
226911;46;SP;c;;13;;;0;
226948;24;PA;;;;;;;
226960;50;SP;a;;;9;;;9
226962;32;SP;b;9;2;;665;199,98;
226968;50;PB;b;16;13;;124;3931,1;
226982;44;SP;b;6;8;;450;10,52;
226983;33;RJ;a;15;10;23;45;319,96;332,1
226994;31;SP;a;17;11;12;56;160,08;54
226999;41;RJ;;;;;;;
227029;28;CE;a;4;;16;180;;336
227061;30;SP;;;;;;;
227069;26;CE;;;;;;;
227079;32;MS;;;;;;;
227086;46;CE;b;11;11;;280;1287,04;
227091;30;SP;;;;;;;
227105;37;PB;b;36;;;4250;;
227107;32;AL;b;4;8;;27;79,3;
227109;30;RJ;;;;;;;
227117;39;SP;b;11;;;30;;
227119;30;SP;;;;;;;
227124;26;MA;b;1;11;;7;236,88;
227131;52;ES;b;8;;;140;;
227157;26;AL;a;20;2;5;147;36,28;40
227158;29;MA;;;;;;;
227160;29;SP;;;;;;;
227161;8;SC;a;11;10;5;65;68,18;45
227167;29;CE;;;;;;;
227170;30;RJ;a;3;2;2;2;43,68;30
227172;29;SP;a;15;;11;147;;36
227176;33;SP;c;;11;;;138,8;
227180;33;SP;;;;;;;
227183;29;SE;b;8;5;;0;484,5;
227186;31;AL;b;5;8;;0;9,2;
227197;27;MG;b;19;;;555;;
227200;44;DF;a;6;4;3;12;270,48;16
227202;55;SP;b;9;9;;0;0;
227208;35;SP;a;;14;6;;931,72;126
227220;42;SP;;;;;;;
227259;38;RJ;b;19;8;;118;672,3;
227262;25;MA;a;6;;6;8;;84
227268;37;CE;b;11;;;96;;
227269;35;SP;b;5;;;16;;
227270;41;SC;c;;12;;;123,76;
227275;43;AM;a;18;7;13;1800;123,72;0
227276;45;SP;b;14;7;;260;2977,6;
227278;29;RJ;b;7;1;;6;439,92;
227282;33;BA;;;;;;;
227296;23;RJ;a;14;;5;27;;21
227305;31;SP;;;;;;;
227310;37;SP;b;4;3;;75;259,1;
227311;43;MG;;;;;;;
227329;31;RN;b;11;2;;35;547,4;
227330;46;BA;b;18;;;120;;
227335;32;SP;b;18;13;;119;602,48;
227337;33;ES;a;7;;10;0;;72
227345;37;MG;;;;;;;
227352;34;CE;;;;;;;
227364;6;RJ;a;;;9;;;117
227368;48;PB;b;19;10;;0;2920,86;
227373;44;RN;b;11;7;;12;96,97;
227375;44;SC;b;15;;;144;;
227386;40;BA;b;9;2;;4;0;
227407;29;SP;a;6;9;2;6;73,56;20
227411;29;SP;;;;;;;
227416;29;PR;a;4;;4;12;;22
227428;41;ES;;;;;;;
227442;31;PR;;;;;;;
227445;47;MG;b;7;;;130;;
227446;31;SP;c;;10;;;748,28;
227460;30;PB;;;;;;;
227463;27;BA;;;;;;;
227465;19;BA;;;;;;;
227467;49;RJ;b;2;6;;36;0;
227478;29;SP;b;11;;;10;;
227481;26;RJ;b;10;;;9;;
227483;29;SE;;;;;;;
227484;26;SP;b;6;;;0;;
227494;34;RS;b;12;;;255;;
227504;39;CE;;;;;;;
227515;35;GO;b;6;4;;125;429,8;
227523;37;BA;b;12;9;;92;338,76;
227528;44;RJ;;;;;;;
227534;35;SP;b;25;;;0;;
227541;43;PA;b;13;;;72;;
227543;25;SP;b;11;;;20;;
227547;36;PR;b;21;15;;0;2921,24;
227569;40;GO;c;;9;;;581,7;
227590;8;SP;b;16;;;88;;
227598;7;RJ;b;5;;;40;;
227606;30;RJ;;;;;;;
227608;35;SP;;;;;;;
227626;33;SE;b;10;;;680;;
227639;32;SP;;;;;;;
227643;31;RJ;;;;;;;
227651;46;CE;b;25;22;;1295;5135,84;
227656;22;MG;a;4;5;2;20;13,35;27
227667;53;BA;b;18;;;52;;
227679;38;MG;a;;;3;;;42
227684;33;RJ;b;8;10;;161;492,9;
227693;31;BA;;;;;;;
227696;47;MG;a;;;1;;;24
227725;40;PR;b;12;;;868;;
227730;25;SP;b;24;1;;78;44,99;
227753;34;PA;b;16;;;114;;
227754;19;SP;a;;9;1;;582;16
227762;52;MT;b;9;;;1050;;
227763;1;MG;;;;;;;
227769;47;DF;;;;;;;
227770;33;MG;;;;;;;
227775;34;MG;b;9;;;9;;
227786;46;AL;;;;;;;
227788;36;CE;;;;;;;
227797;32;RJ;b;10;11;;20;873,82;
227807;33;PR;;;;;;;
227810;27;BA;b;6;;;4;;
227837;29;CE;;;;;;;
227839;24;SP;;;;;;;
227844;31;SP;;;;;;;
227861;23;RS;b;10;;;330;;
227867;1;SP;a;;5;12;;677,16;110
227888;29;RS;a;;;8;;;87
227889;2;PI;b;12;;;130;;
227893;31;PE;a;7;;4;11;;18
227903;5;MG;;;;;;;
227907;32;GO;;;;;;;
227922;25;SP;a;9;5;7;150;465,66;24
227925;48;GO;;;;;;;
227927;42;BA;;;;;;;
227928;9;SP;b;5;;;32;;
227934;2;SP;a;12;;2;27;;15
227937;34;SP;b;7;;;35;;
227945;28;PA;a;;;11;;;14
227948;33;PR;b;1;;;8;;
227957;33;MG;b;4;;;2;;
227966;4;MG;b;9;7;;18;825,57;
227985;31;CE;;;;;;;
228013;39;BA;b;7;10;;490;1549,95;
228031;49;RS;;;;;;;
228087;41;SP;b;11;3;;16;330,96;
228090;35;MA;a;;;7;;;4
228091;26;BA;;;;;;;
228100;41;PE;c;;10;;;929,95;
228105;44;SP;;;;;;;
228130;41;SP;;;;;;;
228173;38;SP;b;20;;;204;;
228176;42;RJ;b;11;13;;4;4228,29;
228177;26;PA;;;;;;;
228179;38;PE;;;;;;;
228189;35;MA;b;5;2;;775;13,41;
228194;23;RJ;a;;;13;;;65
228197;24;PI;;;;;;;
228203;28;SP;a;;;12;;;390
228205;34;AL;b;14;;;70;;
228213;36;SP;a;8;4;2;16;0;10
228228;7;BA;b;24;13;;170;576,38;
228247;47;PE;;;;;;;
228279;47;PB;;;;;;;
228280;29;SP;;;;;;;
228291;47;SP;c;;11;;;0;
228301;36;PB;b;7;;;124;;
228305;37;RJ;a;11;;5;20;;319,8
228324;30;MG;;;;;;;
228326;28;AL;;;;;;;
228351;57;SP;b;34;;;3038;;
228357;32;PE;b;17;6;;102;239,94;
228358;5;GO;b;7;13;;175;1311,66;
228377;46;PE;c;;4;;;0;
228379;31;SP;;;;;;;
228398;33;SP;a;9;;7;390;;8
228405;32;MG;b;11;;;10;;
228428;26;PA;b;6;5;;36;135,6;
228435;25;AL;c;;3;;;532,8;
228451;30;SP;a;13;;13;28;;18
228464;40;SP;b;6;9;;10;4412;
228481;2;AC;b;1;11;;12;334,29;
228482;25;MG;a;;9;1;;1282,59;27
228513;35;CE;b;4;;;6;;
228546;47;RJ;;;;;;;
228548;25;SP;;;;;;;
228556;35;RN;;;;;;;
228573;47;MG;c;;1;;;469,6;
228574;50;SP;c;;7;;;583,5;
228600;44;RJ;c;;3;;;359,94;
228609;21;GO;b;6;;;36;;
228615;37;SC;a;6;;11;36;;0
228620;31;PE;;;;;;;
228627;39;SP;a;3;;7;8;;16
228640;35;SP;a;6;10;20;690;341,88;58
228643;31;MG;c;;2;;;121,17;
228651;33;RJ;a;9;;15;4;;120
228666;51;AP;;;;;;;
228679;49;RJ;;;;;;;
228696;53;SP;;;;;;;
228732;40;PE;b;7;;;72;;
228733;42;SP;b;10;8;;16;0;
228739;26;SP;;;;;;;
228763;42;RJ;;;;;;;
228767;37;RJ;a;13;;3;40;;48
228789;33;RO;b;14;;;230;;
228799;32;AL;b;6;;;0;;
228802;55;CE;c;;11;;;1037,61;
228809;29;AL;b;10;15;;32;2799,23;
228812;38;SP;a;;;9;;;120
228845;43;CE;b;11;21;;14;25,84;
228852;49;AL;b;12;;;10;;
228853;47;RJ;b;14;;;370;;
228855;26;TO;;;;;;;
228877;31;GO;b;9;;;224;;
228891;31;TO;b;4;;;6;;
228914;41;SP;a;;;4;;;18
228926;23;SE;b;8;;;16;;
228927;27;SP;b;5;;;32;;
228962;26;SP;b;11;;;90;;
228967;38;AL;;;;;;;
228971;32;SC;;;;;;;
228987;31;PE;b;7;;;204;;
228999;36;SP;;;;;;;
229002;44;MA;;;;;;;
229034;31;RJ;;;;;;;
229041;34;MS;;;;;;;
229062;40;DF;;;;;;;
229095;39;SP;;;;;;;
229105;35;MG;;;;;;;
229131;32;SP;a;17;;12;495;;24
229136;29;MG;;;;;;;
229138;34;MG;;;;;;;
229153;32;SP;;;;;;;
229162;41;SP;b;6;;;0;;
229169;23;RJ;;;;;;;
229174;29;PE;b;6;;;492;;
229175;34;SC;;;;;;;
229183;28;BA;;;;;;;
229220;42;DF;;;;;;;
229224;37;DF;c;;10;;;27;
229232;46;SP;;;;;;;
229235;24;SP;b;4;;;16;;
229240;36;MG;b;7;;;54;;
229243;30;PA;;;;;;;
229329;41;BA;b;2;;;21;;
229397;46;SP;a;11;5;13;30;1199,8;81
229398;32;BA;;;;;;;
229400;30;PR;b;8;;;4;;
229401;32;SP;b;3;;;40;;
229427;35;DF;;;;;;;
229437;45;;;;;;;;
229452;26;PR;;;;;;;
229464;40;AL;;;;;;;
229481;42;SP;;;;;;;
229488;23;SP;b;8;;;5;;
229516;39;RJ;a;13;8;7;7;207,64;63
229532;46;PR;;;;;;;
229541;22;SP;;;;;;;
229549;45;RJ;;;;;;;
229557;26;PB;b;11;;;4;;
229568;31;SP;;;;;;;
229579;30;SC;;;;;;;
229594;44;SP;;;;;;;
229598;51;RJ;b;8;;;14;;
229624;44;AP;b;8;;;6;;
229634;48;SP;b;3;;;250;;
229641;7;RN;b;5;11;;74;179,97;
229650;36;DF;;;;;;;
229703;47;RJ;;;;;;;
229712;54;RJ;b;9;;;16;;
229714;42;BA;b;7;;;450;;
229716;0;PA;b;11;;;150;;
229718;38;BA;;;;;;;
229739;10;SC;;;;;;;
229744;45;SP;b;5;;;12;;
229761;31;SP;a;5;2;1;54;67,14;20
229763;43;PE;b;16;11;;492;344,4;
229768;28;BA;;;;;;;
229775;41;SP;b;5;;;36;;
229801;33;SP;;;;;;;
229822;28;SP;b;15;9;;81;0;
229836;2;PE;b;20;;;87;;
229837;35;DF;b;9;;;2;;
229842;34;SP;;;;;;;
229870;28;RJ;;;;;;;
229872;26;BA;;;;;;;
229883;39;RS;b;2;;;1;;
229893;34;SP;;;;;;;
229911;31;MG;;;;;;;
229929;3;SP;;;;;;;
229939;29;SP;;;;;;;
230016;23;SP;;;;;;;
230033;36;SP;;;;;;;
230036;35;SP;b;8;;;2;;
230067;50;PE;b;51;;;1254;;
230167;32;SP;b;4;13;;15;1280,9;
230193;7;SP;a;7;;11;15;;7
230200;2;PE;b;31;;;0;;
230211;30;BA;;;;;;;
230235;45;MG;;;;;;;
230237;48;PB;;;;;;;
230286;44;SP;b;14;;;192;;
230296;36;RJ;b;6;;;10;;
230300;2;MG;b;14;;;855;;
230304;35;SP;;;;;;;
230314;30;MG;a;16;;10;760;;75
230315;49;SP;;;;;;;
230330;45;DF;;;;;;;
230333;36;SP;;;;;;;
230348;3;PE;b;12;;;1008;;
230352;44;RJ;b;5;;;396;;
230356;40;BA;b;11;8;;12;2067,59;
230371;50;SP;b;7;;;15;;
230373;33;BA;b;7;;;21;;
230394;45;SP;;;;;;;
230397;32;AP;;;;;;;
230401;29;GO;;;;;;;
230419;31;PE;b;11;;;150;;
230431;30;DF;b;7;6;;5;996,24;
230451;39;MG;b;13;;;15;;
230454;33;SP;;;;;;;
230455;30;DF;b;13;;;21;;
230463;32;SC;b;5;7;;42;423,38;
230473;36;DF;a;20;5;1;104;0;8
230481;6;SP;;;;;;;
230484;45;SP;b;5;;;16;;
230554;3;RN;b;18;11;;0;756,35;
230576;37;RS;;;;;;;
230635;25;RO;;;;;;;
230653;29;CE;b;5;;;1;;
230674;31;MG;;;;;;;
230687;33;BA;b;10;;;4;;
230689;35;BA;;;;;;;
230696;31;MG;;;;;;;
230703;43;SP;c;;3;;;255,2;
230715;32;SP;;;;;;;
230717;27;SP;b;7;5;;6;2318,3;
230734;33;CE;b;5;2;;72;473,5;
230759;47;RS;b;20;4;;16;545,96;
230767;8;MS;b;14;;;54;;
230769;42;TO;;;;;;;
230774;37;BA;;;;;;;
230779;33;SP;b;21;;;1281;;
230799;42;SP;a;22;;5;21;;12
230800;43;RN;b;6;;;110;;
230837;35;SP;a;;18;3;;0;12
230843;7;GO;b;13;8;;14;143,05;
230846;54;PB;b;13;;;56;;
230870;35;SP;c;;6;;;906,3;
230892;50;MG;;;;;;;
230918;25;MG;;;;;;;
230926;6;RS;c;;6;;;391,93;
230929;39;MT;c;;11;;;90,6;
230936;45;SP;b;5;;;0;;
230985;40;BA;;;;;;;
230996;35;PE;;;;;;;
231019;47;SP;a;;;2;;;4
231050;31;SP;a;10;7;15;297;128,98;340
231053;38;RJ;c;;16;;;4017,84;
231058;40;SP;;;;;;;
231066;45;MG;;;;;;;
231072;31;RJ;a;10;;9;56;;208
231077;33;SP;a;3;;17;1557;;135
231078;41;RJ;a;14;5;7;855;1656,35;298
231083;31;SP;;;;;;;
231105;4;SP;;;;;;;
231125;36;AP;b;6;9;;5;1574,56;
231135;32;SP;;;;;;;
231144;38;MS;;;;;;;
231146;25;MG;;;;;;;
231147;5;RJ;;;;;;;
231165;40;MG;b;14;10;;0;159,1;
231180;0;SP;b;12;;;65;;
231223;37;RJ;;;;;;;
231227;43;BA;;;;;;;
231231;32;PR;b;12;;;525;;
231232;34;BA;b;17;9;;1125;0;
231240;36;MA;b;9;5;;6;4,83;
231241;28;SP;b;11;;;150;;
231268;45;SP;b;3;4;;315;229,6;
231345;45;SC;;;;;;;
231380;28;SP;;;;;;;
231382;46;SP;b;11;8;;342;23,55;
231394;29;SP;b;9;;;2;;
231451;41;BA;b;14;;;65;;
231506;3;BA;;;;;;;
231524;49;SP;b;7;;;258;;
231558;44;CE;a;11;13;2;765;257,7;45
231559;27;SP;;;;;;;
231576;28;BA;b;11;;;3;;
231578;37;SP;;;;;;;
231579;46;SE;;;;;;;
231581;37;DF;b;10;;;4;;
231582;32;PB;;;;;;;
231593;39;SP;c;;3;;;359,92;
231594;33;PR;b;14;7;;0;0;
231610;32;SP;a;;;12;;;63
231631;4;ES;c;;8;;;2125,7;
231636;31;PR;b;9;5;;48;614,74;
231645;41;SP;;;;;;;
231666;9;PE;b;5;3;;40;34,56;
231668;33;SP;c;;11;;;2,53;
231693;38;SP;b;11;11;;0;847,32;
231704;28;SP;b;3;;;20;;
231711;48;SP;b;7;;;24;;
231715;44;MT;;;;;;;
231717;36;RJ;b;4;;;273;;
231741;40;GO;c;;18;;;0;
231750;38;ES;;;;;;;
231756;29;SP;a;23;;12;0;;112
231814;25;SP;a;12;;11;232;;4
231834;33;BA;b;3;10;;27;350,37;
231835;32;SE;a;14;;9;190;;14
231843;39;SP;;;;;;;
231858;39;SC;b;15;5;;105;2290,6;
231874;53;CE;;;;;;;
231887;35;SP;c;;6;;;286,44;
231889;34;RS;a;8;;5;10;;12
231894;41;MA;;;;;;;
231903;50;SP;;;;;;;
231906;48;GO;;;;;;;
231943;56;MA;b;33;;;2920;;
231953;27;SP;b;6;12;;12;2828,79;
231962;26;SP;c;;8;;;486,16;
231975;45;BA;;;;;;;
231977;24;PA;b;4;;;75;;
232010;9;SP;b;12;;;32;;
232019;32;SP;b;2;8;;45;2356,08;
232021;34;PB;b;13;;;24;;
232081;7;RJ;;;;;;;
232095;47;AL;a;29;;7;198;;96
232106;37;BA;b;10;8;;1;252,54;
232109;35;MT;;;;;;;
232110;7;PR;;;;;;;
232124;27;MG;;;;;;;
232131;49;SP;b;10;12;;0;4287,29;
232132;28;SP;;;;;;;
232167;10;TO;;;;;;;
232191;48;DF;;;;;;;
232196;32;SP;b;7;16;;0;2751,56;
232197;27;RJ;b;9;11;;4;436,56;
232207;43;SP;b;8;;;16;;
232228;29;BA;a;;3;11;;268,92;54
232247;32;SP;;;;;;;
232251;48;SP;a;11;;3;16;;7
232253;37;RJ;;;;;;;
232277;43;BA;;;;;;;
232293;25;SP;;;;;;;
232304;34;MG;b;9;15;;0;0;
232313;28;MG;;;;;;;
232320;38;PE;b;7;;;70;;
232323;42;SP;;;;;;;
232335;32;GO;a;4;;14;1296;;0
232341;42;MA;b;6;;;280;;
232348;35;GO;a;6;21;3;350;781,73;12
232351;27;SP;;;;;;;
232354;29;MT;a;5;10;7;28;3497,2;90
232355;4;SP;;;;;;;
232356;6;MG;b;6;;;6;;
232357;33;RS;b;8;;;20;;
232363;26;CE;b;2;;;8;;
232366;9;RJ;;;;;;;
232374;7;SP;c;;3;;;370,08;
232384;4;MG;;;;;;;
232390;46;BA;;;;;;;
232456;47;PR;;;;;;;
232486;41;SP;b;8;2;;64;499,95;
232490;39;ES;;;;;;;
232497;54;CE;;;;;;;
232504;33;SP;b;9;;;0;;
232510;0;MT;;;;;;;
232530;54;PE;b;9;8;;24;2658,16;
232534;34;RJ;c;;4;;;138,99;
232552;2;GO;b;14;;;12;;
232577;49;CE;b;30;;;2716;;
232584;6;RN;b;16;;;28;;
232587;36;AM;;;;;;;
232608;38;SP;a;;6;5;;1407,4;8
232621;30;AM;;;;;;;
232624;10;PI;b;2;12;;0;0;
232640;28;PA;c;;10;;;44,99;
232645;34;SP;c;;14;;;5177,7;
232675;32;MG;;;;;;;
232680;44;MS;a;7;8;6;135;658,79;54
232685;35;SE;c;;6;;;1469,44;
232696;32;PB;;;;;;;
232714;6;PE;;;;;;;
232722;24;GO;b;9;16;;42;3794,28;
232725;30;BA;;;;;;;
232737;38;CE;a;6;16;3;64;622,28;24
232738;38;SP;a;3;;7;6;;24
232762;48;PR;b;2;;;15;;
232772;8;BA;b;7;15;;450;1841,6;
232837;41;MG;b;5;13;;18;74,37;
232861;45;MG;;;;;;;
232874;36;GO;b;11;18;;90;289,12;
232890;5;SP;;;;;;;
232893;26;SP;;;;;;;
232896;34;AL;;;;;;;
232905;26;SP;b;15;;;150;;
232937;26;DF;c;;6;;;544,57;
232940;44;RR;a;12;15;3;48;1119,6;30
232947;31;BA;;;;;;;
232952;30;RJ;a;9;;8;18;;180
232959;36;CE;b;10;;;425;;
232963;34;GO;b;7;;;36;;
232979;27;SP;a;;;9;;;18
232980;44;SP;a;;15;13;;0;192
233010;36;SP;b;14;;;64;;
233012;41;PR;b;16;16;;0;853,12;
233013;34;PE;b;25;;;1770;;
233031;47;RJ;a;9;;10;6;;6
233036;45;RJ;;;;;;;
233038;32;SP;;;;;;;
233099;32;MT;b;21;;;75;;
233100;22;AP;;;;;;;
233114;31;RJ;a;4;;12;12;;114
233118;29;PA;;;;;;;
233138;37;PI;b;12;;;476;;
233154;32;SP;b;5;;;32;;
233178;3;RJ;b;9;16;;7;1785,57;
233222;35;SP;a;12;8;8;25;152,38;30
233230;33;SP;;;;;;;
233298;37;SP;;;;;;;
233316;30;SP;;;;;;;
233317;36;SP;;;;;;;
233325;35;RJ;a;;7;11;;2434;169
233334;36;MG;b;4;;;4;;
233351;44;CE;;;;;;;
233357;35;MG;a;;;2;;;27
233370;30;CE;;;;;;;
233378;25;SE;;;;;;;
233393;55;SP;;;;;;;
233395;51;BA;b;10;1;;6;231,2;
233402;26;MG;;;;;;;
233414;25;DF;;;;;;;
233416;34;BA;b;5;7;;6;226,08;
233418;38;PR;b;4;;;64;;
233435;43;RN;b;7;;;352;;
233453;32;TO;b;12;;;36;;
233461;34;BA;b;16;11;;90;372,72;
233466;48;PA;b;4;1;;20;100,62;
233494;34;SP;;;;;;;
233498;39;PR;;;;;;;
233504;33;SP;;;;;;;
233537;2;CE;a;13;;10;12;;10
233558;36;PA;b;17;;;64;;
233561;43;AL;;;;;;;
233563;41;SP;c;;9;;;3931,92;
233569;6;SE;b;21;;;114;;
233577;10;PR;;;;;;;
233613;40;AL;;;;;;;
233641;31;PA;c;;10;;;1755,6;
233689;30;PA;b;10;;;105;;
233722;45;BA;;;;;;;
233724;43;SP;b;25;6;;0;2734,45;
233746;34;PE;;;;;;;
233755;38;PI;a;9;;9;48;;30
233791;35;DF;;;;;;;
233794;49;BA;b;4;4;;4;0;
233807;36;PA;b;17;14;;34;3289,23;
233809;34;SP;;;;;;;
233828;32;RO;;;;;;;
233834;57;MG;;;;;;;
233839;45;SP;;;;;;;
233862;25;PR;;;;;;;
233869;29;ES;a;14;;16;88;;192
233882;46;MG;c;;5;;;189,96;
233911;40;SP;;;;;;;
233914;41;GO;b;17;;;392;;
233922;34;SP;b;16;5;;0;79,98;
233939;41;RJ;c;;5;;;343,16;
233944;36;MS;;;;;;;
233958;2;RJ;b;6;;;340;;
233981;34;PA;b;10;4;;65;86,76;
233997;54;RJ;b;24;6;;1290;4793,84;
234025;36;RJ;;;;;;;
234039;33;BA;b;10;15;;0;0;
234043;43;BA;b;10;;;385;;
234046;45;PE;b;15;2;;120;179,94;
234061;9;MG;b;3;4;;20;89,98;
234104;45;RS;a;10;;8;920;;161
234136;46;CE;;;;;;;
234142;53;ES;;;;;;;
234144;45;BA;;;;;;;
234150;55;RN;b;14;10;;0;864,99;
234161;35;SP;c;;5;;;1042,98;
234169;40;ES;;;;;;;
234173;28;PR;a;7;;1;44;;21
234176;45;PE;b;3;;;250;;
234180;37;SP;b;2;;;4;;
234185;32;SP;;;;;;;
234201;23;RJ;;;;;;;
234226;56;SP;b;13;13;;500;0;
234231;37;SP;;;;;;;
234243;32;SP;;;;;;;
234251;26;SE;;;;;;;
234262;53;SP;;;;;;;
234265;35;MS;b;3;;;30;;
234267;44;AL;;;;;;;
234270;42;MG;;;;;;;
234287;41;GO;a;11;;6;24;;15
234295;25;SC;;;;;;;
234309;34;BA;b;8;;;215;;
234325;34;GO;a;;4;16;;212,94;95
234328;39;MG;;;;;;;
234334;26;PA;c;;5;;;343,7;
234338;38;SP;;;;;;;
234340;44;RJ;;;;;;;
234344;31;RN;b;11;3;;5;96,25;
234361;48;RJ;;;;;;;
234401;29;RS;;;;;;;
234403;46;SP;;;;;;;
234416;2;PB;b;20;15;;0;2123,25;
234423;36;GO;b;5;10;;32;3066,56;
234434;34;SP;a;9;15;14;90;385,69;162
234437;46;SP;b;3;12;;4;2980,88;
234438;43;MT;;;;;;;
234456;6;SP;;;;;;;
234480;3;PE;b;4;4;;1;1975;
234495;38;GO;b;10;14;;226;903,4;
234502;55;PB;c;;4;;;88,26;
234559;2;BA;;;;;;;
234560;39;SP;;;;;;;
234586;29;RJ;;;;;;;
234607;10;BA;b;16;11;;45;862,7;
234642;6;BA;c;;8;;;406,53;
234700;51;RJ;;;;;;;
234705;45;SP;b;7;12;;14;235,98;
234711;30;PB;b;12;;;42;;
234731;31;BA;b;15;5;;52;54,96;
234738;30;SP;;;;;;;
234759;43;BA;;;;;;;
234770;28;SP;;;;;;;
234776;21;SP;b;19;;;96;;
234777;30;MG;b;24;3;;32;135,92;
